domain,topic,video_title,video_url,comment,sentiment,comment_en,clean_comment
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,马来西亚............希望你别像郭鹤年先生一样吧！！不是我看不起马来西亚，是我们的种族，政治决定国家的未来！！马来西亚人才在美国，中国高科技领域大有人在！！台积电如果是马来西亚公司早就脱层皮，最后可能还被吞了！！马来西亚缺人才吗？马来西亚缺的是公平的营商环境！！别太看得起我们的政府了，这个政府我们大家都认识了60年了，多少华人企业被他们生吞，我们难道瞎的？？我劝潘先生还是给自己留条后路，在新加坡再开家分公司吧以备没后患！！！,Negative,"Malaysia............ hope you are different from Mr. Guang!! not that I can't see Malaysia, it's our race, political decision of the country's future!! Malaysian talent in USA, China high tech field big people in the seat!!积电 if it's Malaysian company already get rid of the layer skin, finally maybe also be swallowed!!Malaysia lack of talent?Malaysia lack of fair business environment!!too badly seen our government is, this government we all know 60 years, how many Chinese enterprises they are swallowed, we are blind??我劝潘先生还是自己留条后路,在新加坡再开分公司以吧备没后患!!!",malaysia hope different mr guang see malaysia race political decision country future malaysian talent usa china high tech field big people seat malaysian company already get rid layer skin finally maybe also swallowed malaysia lack talent malaysia lack fair business environment badly seen government government know year many chinese enterprise swallowed blind
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,印度人的最后一个问题是我都没有钱给你，吃饭都没有钱，你想要怎样？,Negative,"The last question of the Indian is I have no money to give you, eat all no money, you want to what?",last question indian money give eat money want
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,这个谈话也太坦白，笑死,Negative,"This conversation is too open, laughing",conversation open laughing
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,诚信，好好对待人才🎉,Positive,"Integrity, treat talent well 🎉",integrity treat talent well party popper
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,最好不要，你會後悔！大馬文化你不知道嗎？別蠢啦，留在台灣甚至留在海外，去美國，歐洲，中國都好，別蠢到去大馬！,Negative,"You better not, you'll regret it! Don't you know about Malaysian culture? Don't be stupid, stay in Taiwan or even overseas, go to the US, Europe, or China, it's all fine, just don't be dumb and go to Malaysia!",better regret know malaysian culture stupid stay taiwan even overseas go u europe china fine dumb go malaysia
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,anyway 有能力的人真的走到哪里都可以找到吃,Positive,"Anyway, the people who are capable of going anywhere can find food.",anyway people capable going anywhere find food
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"越南人就是愛錢的印度人
但馬來西亞政府能培養多少本國人才潘董能否成功關鍵
科技人才都去台灣跟大陸無法有體系的把技術留在本國",Negative,"Vietnamese people are basically money-loving Indians. But how much local talent the Malaysian government can cultivate is key to whether Mr. Pan can succeed. All the tech talent goes to Taiwan and China, and there’s no system to keep the technology in the country.",vietnamese people basically money loving indian much local talent malaysian government cultivate key whether mr pan succeed tech talent go taiwan china system keep technology country
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,潘董語重心長，希望馬來西亞在科技領域設計能早日成長蜕變，祝福你們🙏,Positive,"Chairman Pan spoke sincerely, hoping that Malaysia's tech sector can grow and transform soon. Wishing you all the best 🙏.",chairman pan spoke sincerely hoping malaysia tech sector grow transform soon wishing best folded hand
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Empty talking...,Negative,Empty talk... and I'm not going to lie.,empty talk going lie
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,谢谢你,Positive,Thank you,thank
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,加油喔！,Positive,Keep it up!,keep
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,潘董誠信，真誠及愛國心，值得學習及尊敬。感謝潘董對臺灣的貢獻。,Positive,"Chairman Pan is honest, sincere, and patriotic, qualities worth learning from and respecting. Thank you, Chairman Pan, for your contributions to Taiwan.",chairman pan honest sincere patriotic quality worth learning respecting thank chairman pan contribution taiwan
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,我是台灣人，我非常支持潘董在大馬擴展事業，任何一個華人在台灣這塊土地上創業成功都必然要回饋自己天然出生的母國，讓華人的成功開枝散葉，今日是台灣到大馬，明日是大馬到台灣，共融共同發展，，才是世界華人所應該走向的方向，支持大馬發展，更期待華人在大馬的發展能夠扮演更舉足輕重的角色。群聯也是在竹東鎮中興路開始壯大，常常經過，經過多年的風雨還是能夠堅持，令人佩服。加油，大馬的投資案一定會成功的。,Positive,"I am a Taiwanese, I strongly support Pan Dong in the development of the Davao, any Chinese who is successful in the establishment of this land in Taiwan must return to their native homeland, let the success of the Chinese open branches, today is Taiwan to Davao, tomorrow is Davao to Taiwan, and the common development talent, is the direction in which the world Chinese should go, support Davao development, I expect the Chinese in Davao development to play a more important role. The group also started the construction of the Davao in the Davao town, which is often overcome, after years of rain, is still able to hold on, is impressive.",taiwanese strongly support pan dong development davao chinese successful establishment land taiwan must return native homeland let success chinese open branch today taiwan davao tomorrow davao taiwan common development talent direction world chinese go support davao development expect chinese davao development play important role group also started construction davao davao town often overcome year rain still able hold impressive
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,馬來西亞最喜歡發白日夢。。不就是落後第三世界國家做低端封裝測試的落後國。。。,Negative,Malaysia loves daydreaming the most... isn't it just a backward third-world country doing low-end packaging and testing...,malaysia love daydreaming backward third world country low end packaging testing
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"潘健成生于马来西亚雪兰莪适耕庄，长期居留台湾，台湾群联电子创办人，曾任董事长。是随身碟的发明者之一
❤在2009年到2014年间指示部属安排假交易，2016年爆发公司财报不实事件，台湾新竹地检署侦查后，依刑法伪造私文书、使公务员登载不实及证交法申报不实等罪嫌起诉
❤2021年新竹地院一审判决，以违反证交法判刑2年，潘健成向公司请辞董事长，由颜暐駩接任董事长，潘健成转任执行长",Neutral,"Pan Jiancheng was born in Sekinchan, Selangor, Malaysia, and has long lived in Taiwan. He is the founder of Phison Electronics in Taiwan and once served as chairman. He is also one of the inventors of the USB flash drive. ❤ Between 2009 and 2014, he instructed his subordinates to arrange fake transactions. In 2016, a scandal about the company’s false financial reports broke out. After investigation by the Hsinchu District Prosecutors Office, he was prosecuted for forging private documents under the criminal law, causing public officials to record false information, and making false declarations under the Securities and Exchange Act. ❤ In 2021, the Hsinchu District Court gave a first-instance ruling sentencing him to 2 years for violating the Securities and Exchange Act. Pan Jiancheng resigned as chairman, with Yan Weiquan taking over the position, and Pan became CEO.",pan jiancheng born sekinchan selangor malaysia long lived taiwan founder phison electronics taiwan served chairman also one inventor usb flash drive red heart instructed subordinate arrange fake transaction scandal company false financial report broke investigation hsinchu district prosecutor office prosecuted forging private document criminal law causing public official record false information making false declaration security exchange act red heart hsinchu district court gave first instance ruling sentencing year violating security exchange act pan jiancheng resigned chairman yan weiquan taking position pan became ceo
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,谢谢团结政府一直在拉拢高科技产业，希望接下来不管谁做政府，可以继续推动,Positive,"Thank you for uniting the government in the high-tech industry, I hope that next time, no matter who does the government, we can continue to push",thank uniting government high tech industry hope next time matter government continue push
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,群聯電子 台灣股價非常高 漲很多 公司每年獲利非常賺錢 非常強,Positive,Phison Electronics in Taiwan has a very high stock price and has gone up a lot. The company makes a lot of profit every year and is very strong.,phison electronics taiwan high stock price gone lot company make lot profit every year strong
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"誰願意離鄉背井 真心感觸
希望有更多像您一樣的人 將根生蒂固的懶散文化根除
將馬來西亞帶向康莊 ：）",Positive,"Anyone who wishes to leave the village behind, truly feel the heart, and hopefully more people like you will root out the root of the culture of the dispersed, and bring the country to a better place:)",anyone wish leave village behind truly feel heart hopefully people like root root culture dispersed bring country better place
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"潘老板.别冒險.只要种族政策持续徧方,种族旡法和協.教育不會提升，人才流失.极端种族宗教滾滾搧動旡知类支持殘暴政客动乱危机四伏.：小心！這國家不可能發展成先進國.我们的未來：暗淡",Negative,"Boss Pan, don’t take risks. As long as racial policies remain biased, racial harmony and cooperation are impossible. Education won’t improve, talent will keep leaving. Extreme racial and religious factions keep stirring up ignorance to support brutal politicians, and chaos and crises are everywhere. Be careful! This country can’t develop into an advanced nation. Our future looks bleak.",bos pan take risk long racial policy remain biased racial harmony cooperation impossible education improve talent keep leaving extreme racial religious faction keep stirring ignorance support brutal politician chaos crisis everywhere careful country develop advanced nation future look bleak
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"Home market is Malaysia => ASEAN, => Far East => Asia .......",Neutral,"The home market is Malaysia => ASEAN, => Far East => Asia .......",home market malaysia asean far east asia
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,大马金臨金主！無懼稅收！馬国棟樑！撑国撑正義！助国無懼小醜！千古留名！英雄莫问出生處！,Positive,"Malaysia Golden Lin, top master! Fearless of taxes! Pillar of Malaysia! Support the country, support justice! Help the nation without fearing the clowns! Make a name for eternity! Heroes don't ask about where they come from!",malaysia golden lin top master fearless tax pillar malaysia support country support justice help nation without fearing clown make name eternity hero ask come
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,在马来西亚是什么公司呢？,Neutral,What company is in Malaysia?,company malaysia
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,哪種科技用不到電力的，誰研發過？,Neutral,"What kind of technology doesn't use electricity, who invented it?",kind technology use electricity invented
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,潘总真的把我们这些在海外的外劳说了我们的心声，我本身也是放弃了10年在大陆的工作回来马来西亚，也是把我们在海外的经验和技术都搬回马来西亚，为国家做一小部分的共享，确实很难但是可行的,Negative,"I've also given up 10 years of work on the mainland and come back to Malaysia, and I've also moved all our overseas experience and technology back to Malaysia, to share a small part of it with the country, which is really difficult but feasible.",also given year work mainland come back malaysia also moved overseas experience technology back malaysia share small part country really difficult feasible
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,馬來西亞 要發展 半導體 坦白說  較難 沒有台積電 生產晶片  再打線 boanding 封裝  加上 領導人 外行   潘董 一股熱情 要走自己 開發 產品 就能成功,Negative,"Honestly, it's pretty tough for Malaysia to develop semiconductors. Without TSMC to produce the chips, then handle the wiring, bonding, and packaging, plus the leaders being inexperienced, Mr. Pan is just overly enthusiastic, thinking that as long as they try to develop products on their own, they can succeed.",honestly pretty tough malaysia develop semiconductor without tsmc produce chip handle wiring bonding packaging plus leader inexperienced mr pan overly enthusiastic thinking long try develop product succeed
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,👍👍💪💪,Positive,I'm not sure.,sure
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,加油希望大马华人的出路在您手中 壮大,Positive,I hope you have the Chinese way in your hands.,hope chinese way hand
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,好好 加油 马来西亚需要你这样的人才 明天会更好:hand-pink-waving:,Positive,"Good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good, good,",good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,沒用的 馬來西亞舔中舔共 和中俄朝 狼狽為奸 等著被老美制裁 啥半導體也別想發展了,Negative,"Useless. Malaysia sucks up to China and the Chinese Communist Party, colludes with China, Russia, and North Korea, and is just waiting to be sanctioned by the U.S. Forget about developing any semiconductors.",useless malaysia suck china chinese communist party colludes china russia north korea waiting sanctioned forget developing semiconductor
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,馬來西亞腐敗政府官員與邪惡中共勾結在馬來西亞穩失敗...及不防止假騙偷的邪惡中共國的科技竊盜..............都將被帶衰,Negative,Malaysian corrupt government officials and evil Chinese conspiracy in Malaysia to ensure failure... and not prevent false fraud and theft of evil Chinese technology will be brought to ruin,malaysian corrupt government official evil chinese conspiracy malaysia ensure failure prevent false fraud theft evil chinese technology brought ruin
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,合肥做的起來是因為有人才  大馬沒有人才  大馬人才都去新加坡了或其它國家了,Negative,Hefei can get things done because it has talent. Malaysia doesn't have talent. The talent in Malaysia has all gone to Singapore or other countries.,hefei get thing done talent malaysia talent talent malaysia gone singapore country
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,🎉🎉🎉🎉😂😂,Positive,I'm not going to.,going
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"很佩服。心系自己出生的国家。但很可惜，路很难走

新加坡，马来西亚penang以吸引外国企业落户来创造就业是对的.

As for developing own company, Singapore use to have UTAC, chartered semicon, but didn't manage to keep them, end up selling..难sustain as local market is too small.., plus capex is too high..

Looking at the whole world, only USA and China can offer design house to properous. Taiwan is a unique case, where it have access and support from both China and USA market, hence manage to have its ICT ecosystem. example, founder of tsmc is Chinese who learn his craft in USA, before starting TSMC, and even TSMC now is force to relocate to USA. 

Recalled another example from history, even a powerful nation like Jap,  its semiconductor industry is also almost wiped out by USA..

So if USA decide the next Taiwan is Vietnam.. then I afraid it will be tough for a man to reverse that trend.

not to forget, unfortunately,  he himself is force to divert out of Taiwan because of the request of USA company like Tesla..

To wrap up, sincerely wish he can be successful and prove that the choice of choosing Malaysia over Vietnam is correct.",Positive,"Really admire it. Caring about the country you were born in. But unfortunately, the road is very difficult.  

Singapore and Penang in Malaysia attracting foreign companies to set up here to create jobs is the right approach.  

As for developing your own company, Singapore used to have UTAC, Chartered Semiconductor, but didn’t manage to keep them and ended up selling… it’s hard to sustain as the local market is too small, plus the capital expenditure is too high.  

Looking at the whole world, only the USA and China can provide design houses with proper prosperity. Taiwan is a unique case, where it has access to and support from both the China and USA markets, hence managing to have its ICT ecosystem. For example, the founder of TSMC is Chinese who learned his craft in the USA before starting TSMC, and even TSMC now is forced to relocate to the USA.  

Recalling another example from history, even a powerful nation like Japan had its semiconductor industry almost wiped out by the USA.  

So if the USA decides the next Taiwan is Vietnam… then I’m afraid it’ll be tough for a person to reverse that trend.  

Not to forget, unfortunately, he himself is forced to move out of Taiwan because of the requests of USA companies like Tesla.  

To wrap up, sincerely wish h",really admire caring country born unfortunately road difficult singapore penang malaysia attracting foreign company set create job right approach developing company singapore used utac chartered semiconductor manage keep ended selling hard sustain local market small plus capital expenditure high looking whole world usa china provide design house proper prosperity taiwan unique case access support china usa market hence managing ict ecosystem example founder tsmc chinese learned craft usa starting tsmc even tsmc forced relocate usa recalling another example history even powerful nation like japan semiconductor industry almost wiped usa usa decides next taiwan vietnam afraid tough person reverse trend forget unfortunately forced move taiwan request usa company like tesla wrap sincerely wish h
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,IC設計適合聰明的華人...馬來西亞有潛力,Positive,IC design is suitable for smart Chinese... Malaysia has potential,ic design suitable smart chinese malaysia potential
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"人才難得。
但至少要用20年以上時間⋯",Negative,Human talent is difficult. But it takes at least 20 years of time.,human talent difficult take least year time
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,中华胶没料歧视笑台湾人😂人家台湾晶片世界第一等😂😂,Negative,Chinese people are making fun of Taiwanese people for no reason 😂 but Taiwan's chips are number one in the world 😂😂,chinese people making fun taiwanese people reason face tear joy taiwan chip number one world face tear joy face tear joy
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,潘老闆對家鄉是真有心，但聽的出來還是有很多無奈。,Negative,"Boss Pan really cares about his hometown, but you can tell there's still a lot of helplessness.",bos pan really care hometown tell still lot helplessness
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,随身碟之父😊,Positive,The father of the USB drive 😊,father usb drive smiling face smiling eye
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"华人在马来西亚发展什么科技
最后都被马来人摘桃子
真是蠢货",Negative,"Chinese people in Malaysia are developing what technology, and finally they're being taken by Malay people.",chinese people malaysia developing technology finally taken malay people
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"真有爱国精神,马来西亚真赚到了",Positive,"The true love of the country, Malaysia is real",true love country malaysia real
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,很誠懇又實在的人，成功不是沒道理的,Positive,"A very sincere and down-to-earth person, success doesn't come without reason.",sincere earth person success come without reason
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"Mr. Phua, you have all Malaysian's support in your endeavors and future plans in Malaysia . Wish you great success.",Positive,"Mr. Phua, you have all Malaysian support in your endeavors and future plans in Malaysia.",mr phua malaysian support endeavor future plan malaysia
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,假如一天搞成功了，他就是马来西亚晶片之父了，希望能把马来西亚晶片做大做强❤❤❤❤❤❤,Positive,"If it succeeds one day, he will be known as the father of chips in Malaysia. Hopefully, he can make Malaysia's chips bigger and stronger ❤❤❤❤❤❤",succeeds one day known father chip malaysia hopefully make malaysia chip bigger stronger red heart red heart red heart red heart red heart red heart
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,"馬來西亞 要發展大陸 台灣 模式 有點難 我台灣人告訴你  台灣不只半導體 發展 無人機 船 艦 潛 槍 砲。低軌衛星 基地台。 AI手機  AI 筆電  醫療 都很成熟 有基礎 人才很多  獲利 很好 可以養活自己   現在只有 再更深層 創新 引領世界  AI去 發展 連 韓國 日本 中國  都不敢 輕識台灣  美國更要靠台灣去合創再偉大的
 你  這台apt+ 價格太貴 約台幣 5萬 差不多 因為我認為 AI
筆電  桌機  市場 很大  價便宜 才能普遍  你群聯 要走這伺服器價廉 才能普遍 又貴公司草初我有與貴公司 買 USB   1Gb 銷 南美 在巴拉圭 巴西  智利    當時 Kinston  創建  tansen  較有名",Neutral,"It's a bit difficult for Malaysia to develop the Mainland-Taiwan model. I'm Taiwanese, and I can tell you, Taiwan isn't just about semiconductors. We also develop drones, ships, warships, submarines, guns, and artillery. Low-orbit satellites, base stations, AI smartphones, AI laptops, and healthcare are all very mature, with a strong foundation, lots of talent, and good profitability—we can sustain ourselves. Now it's just about going deeper with innovation and leading the world in AI development, something even Korea, Japan, and China dare not take lightly. The US also relies on Taiwan to co-create even greater achievements. Your APT+ is too expensive, about 50,000 TWD, more or less. I think the AI laptop and desktop market is huge, the price needs to be cheap to be widespread. Your company, Phison, needs to go with affordable servers to be popular. If it's expensive, it's just grass to start with. I have previously bought USB 1Gb from your company for South America, in Paraguay, Brazil, and Chile. At that time, Kingston and Tansen were more well-known.",bit difficult malaysia develop mainland taiwan model taiwanese tell taiwan semiconductor also develop drone ship warship submarine gun artillery low orbit satellite base station ai smartphones ai laptop healthcare mature strong foundation lot talent good profitability sustain going deeper innovation leading world ai development something even korea japan china dare take lightly u also relies taiwan co create even greater achievement apt expensive twd less think ai laptop desktop market huge price need cheap widespread company phison need go affordable server popular expensive grass start previously bought usb gb company south america paraguay brazil chile time kingston tansen well known
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Wish you all the best. Malaysian want to see your success,Positive,Malaysians want to see your success,malaysian want see success
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,真的很有远见 很有想法的企业家 👍👍,Positive,Really very visionary  very imaginative entrepreneur 👍👍,really visionary imaginative entrepreneur thumb thumb
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Data centres are becoming increasingly common across Southeast Asia.,Neutral,Data centres are becoming increasingly common across Southeast Asia.,data centre becoming increasingly common across southeast asia
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,AI development involves collaboration between many organizations.,Neutral,AI development involves collaboration between many organizations.,ai development involves collaboration many organization
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,More details about workforce training would be useful.,Neutral,More details about workforce training would be useful.,detail workforce training would useful
AI,AI,"
[ENG CC] 潘健成的第二战：押下1亿赌大马科技未来 | 见安华谈了什么？| 平民化AI【EP19】",https://www.youtube.com/watch?v=8kSDHpNrNaM&t=2772s,Technology investments usually have long implementation periods.,Neutral,Technology investments usually have long implementation periods.,technology investment usually long implementation period
